Brand,Year,Card Number,Player,Team,Price,Avg Ebay Price,All Card Data,Count,Median Listed Price,Cheapest Price,Most Expensive Price,Buy It Now Count,Buy It Now Avg,Auct Count,Act Avg,Query,Confidence level,,,Rarity,,
Topps Archive (1991),1953,5,Joe Dobson,Chicago White Sox,$0.20,$1.79,Topps Archive (1991)|1953|5|Joe Dobson|Chicago White Sox,16,$1.99,$1.00,$2.88,16,$1.79,$0.00,N/A,Query: 1953 Topps Archive (1991) Joe Dobson | Found: 26 | Used: 16 | API: 1 | Outliers: 0,High Confidence,Market Data,10/25/2025,Uncommon,0.4x,Moderate (±28%)
Stadium Club,1991,436,Jaime Navarro,Milwaukee Brewers,$0.30,$1.61,Stadium Club|1991|436|Jaime Navarro|Milwaukee Brewers,22,$1.85,$0.99,$2.99,22,$1.61,$0.00,N/A,Query: 1991 Stadium Club Jaime Navarro | Found: 45 | Used: 22 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±34%)
Stadium Club,1991,438,Randy Velarde,New York Yankees,$0.31,$1.40,Stadium Club|1991|438|Randy Velarde|New York Yankees,22,$1.07,$0.99,$2.99,22,$1.40,$0.00,N/A,Query: 1991 Stadium Club Randy Velarde | Found: 44 | Used: 22 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,2.8x,Moderate (±38%)
Stadium Club,1991,439,Frank DiPino,St. Louis Cardinals,$0.27,$1.54,Stadium Club|1991|439|Frank DiPino|St. Louis Cardinals,16,$1.55,$0.99,$2.99,16,$1.54,$0.00,N/A,Query: 1991 Stadium Club Frank DiPino | Found: 45 | Used: 16 | API: 1 | Outliers: 3,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.1x,Moderate (±37%)
Stadium Club,1991,440,Carl Nichols,Houston Astros,$0.33,$1.55,Stadium Club|1991|440|Carl Nichols|Houston Astros,27,$1.68,$0.99,$2.99,27,$1.55,$0.00,N/A,Query: 1991 Stadium Club Carl Nichols | Found: 48 | Used: 27 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.1x,Moderate (±33%)
Stadium Club,1991,441,Jeff Robinson,Baltimore Orioles,$0.27,$1.50,Stadium Club|1991|441|Jeff Robinson|Baltimore Orioles,41,$1.32,$0.99,$2.99,41,$1.50,$0.00,N/A,Query: 1991 Stadium Club Jeff Robinson (broad) | Found: 76 | Used: 41 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,3.0x,Moderate (±37%)
Stadium Club,1991,443,Vincente Palacios,New York Yankees,$0.28,$0.99,Stadium Club|1991|443|Vincente Palacios|New York Yankees,3,$0.99,$0.99,$0.99,3,$0.99,$0.00,N/A,Query: 1991 Stadium Club Vincente Palacios (broad) | Found: 7 | Used: 3 | API: 8 | Outliers: 0,High Confidence,Market Data,10/26/2025,Rare,2.0x,Stable (±0%)
Stadium Club,1991,444,Devon White,Toronto Blue Jays,$0.44,$1.34,Stadium Club|1991|444|Devon White|Toronto Blue Jays,26,$1.00,$0.50,$2.99,26,$1.34,$0.00,N/A,Query: 1991 Stadium Club Devon White (broad) | Found: 57 | Used: 26 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,2.7x,Volatile (±41%)
Stadium Club,1991,445,John Cerutti,Detroit Tigers,$0.28,$1.61,Stadium Club|1991|445|John Cerutti|Detroit Tigers,22,$1.55,$0.84,$2.99,22,$1.61,$0.00,N/A,Query: 1991 Stadium Club John Cerutti | Found: 49 | Used: 22 | API: 1 | Outliers: 2,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±40%)
Stadium Club,1991,445,John Cerutti,Detroit Tigers,$0.30,$1.61,Stadium Club|1991|445|John Cerutti|Detroit Tigers,22,$1.55,$0.84,$2.99,22,$1.61,$0.00,N/A,Query: 1991 Stadium Club John Cerutti | Found: 49 | Used: 22 | API: 1 | Outliers: 2,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±40%)
Stadium Club,1991,451,Luis Aquino,Kansas City Royals,$0.33,$1.59,Stadium Club|1991|451|Luis Aquino|Kansas City Royals,23,$1.65,$0.84,$2.99,23,$1.59,$0.00,N/A,Query: 1991 Stadium Club Luis Aquino | Found: 45 | Used: 23 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±34%)
Stadium Club,1991,464,Mike Moore,Oakland Athletics,$0.28,$1.42,Stadium Club|1991|464|Mike Moore|Oakland Athletics,26,$1.00,$0.84,$2.99,26,$1.42,$0.00,N/A,Query: 1991 Stadium Club Mike Moore | Found: 50 | Used: 26 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,2.8x,Moderate (±40%)
Stadium Club,1991,468,Jerald Clark,San Diego Padres,$0.33,$1.48,Stadium Club|1991|468|Jerald Clark|San Diego Padres,22,$1.49,$0.84,$2.99,22,$1.48,$0.00,N/A,Query: 1991 Stadium Club Jerald Clark | Found: 44 | Used: 22 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.0x,Moderate (±37%)
Stadium Club,1991,470,Milt Cuyler,Detroit Tigers,$0.30,$1.59,Stadium Club|1991|470|Milt Cuyler|Detroit Tigers,23,$1.49,$0.84,$2.99,23,$1.59,$0.00,N/A,Query: 1991 Stadium Club Milt Cuyler (broad) | Found: 52 | Used: 23 | API: 2 | Outliers: 2,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±38%)
Stadium Club,1991,472,Charles Nagy,Cleveland Indians,$0.29,$1.61,Stadium Club|1991|472|Charles Nagy|Cleveland Indians,24,$1.55,$0.49,$2.99,24,$1.61,$0.00,N/A,Query: 1991 Stadium Club Charles Nagy (broad) | Found: 51 | Used: 24 | API: 2 | Outliers: 2,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±39%)
Stadium Club,1991,481,Jamie Moyer,St. Louis Cardinals,$0.40,$1.76,Stadium Club|1991|481|Jamie Moyer|St. Louis Cardinals,16,$1.85,$0.84,$2.99,16,$1.76,$0.00,N/A,Query: 1991 Stadium Club Jamie Moyer | Found: 40 | Used: 16 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Uncommon,3.5x,Volatile (±40%)
Stadium Club,1991,481,Jamie Moyer,St. Louis Cardinals,$0.40,$1.76,Stadium Club|1991|481|Jamie Moyer|St. Louis Cardinals,16,$1.85,$0.84,$2.99,16,$1.76,$0.00,N/A,Query: 1991 Stadium Club Jamie Moyer | Found: 40 | Used: 16 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Uncommon,3.5x,Volatile (±40%)
Stadium Club,1991,491,Gary Wayne,Minnesota Twins,$0.28,$1.57,Stadium Club|1991|491|Gary Wayne|Minnesota Twins,22,$1.69,$0.49,$2.99,22,$1.57,$0.00,N/A,Query: 1991 Stadium Club Gary Wayne | Found: 45 | Used: 22 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,3.1x,Moderate (±37%)
Stadium Club,1991,501,Kevin Appier,Kansas City Royals,$0.40,$1.62,Stadium Club|1991|501|Kevin Appier|Kansas City Royals,27,$1.56,$0.50,$2.99,27,$1.62,$0.00,N/A,Query: 1991 Stadium Club Kevin Appier (broad) | Found: 53 | Used: 27 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±38%)
Stadium Club,1991,503,Hensley Meulens,New York Yankees,$0.30,$1.59,Stadium Club|1991|503|Hensley Meulens|New York Yankees,23,$1.58,$0.99,$2.99,23,$1.59,$0.00,N/A,Query: 1991 Stadium Club Hensley Meulens | Found: 47 | Used: 23 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±35%)
Stadium Club,1991,510,Jack Armstrong,Cincinnati Reds,$0.32,$1.70,Stadium Club|1991|510|Jack Armstrong|Cincinnati Reds,23,$1.79,$0.99,$2.99,23,$1.70,$0.00,N/A,Query: 1991 Stadium Club Jack Armstrong | Found: 47 | Used: 23 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.4x,Moderate (±33%)
Stadium Club,1991,513,Joe Carter,Toronto Blue Jays,$0.37,$1.65,Stadium Club|1991|513|Joe Carter|Toronto Blue Jays,63,$1.69,$0.50,$3.49,63,$1.65,$0.00,N/A,Query: 1991 Stadium Club Joe Carter (broad) | Found: 119 | Used: 63 | API: 2 | Outliers: 9,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,3.3x,Moderate (±36%)
Stadium Club,1991,523,Rock Raines,Chicago White Sox,$0.38,$1.72,Stadium Club|1991|523|Rock Raines|Chicago White Sox,20,$1.79,$0.99,$3.00,20,$1.72,$0.00,N/A,Query: 1991 Stadium Club Rock Raines | Found: 36 | Used: 20 | API: 1 | Outliers: 4,High Confidence,Market Data,10/26/2025,Common,3.4x,Moderate (±32%)
Stadium Club,1991,524,Alfredo Griffin,Los Angeles Dodgers,$0.28,$1.58,Stadium Club|1991|524|Alfredo Griffin|Los Angeles Dodgers,16,$1.55,$0.99,$2.99,16,$1.58,$0.00,N/A,Query: 1991 Stadium Club Alfredo Griffin | Found: 38 | Used: 16 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.2x,Moderate (±36%)
Stadium Club,1991,525,Henry Cotto,Seattle Mariners,$0.30,$1.46,Stadium Club|1991|525|Henry Cotto|Seattle Mariners,20,$1.49,$0.79,$2.99,20,$1.46,$0.00,N/A,Query: 1991 Stadium Club Henry Cotto | Found: 41 | Used: 20 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,2.9x,Moderate (±38%)
Stadium Club,1991,526,Mike Stanley,Texas Rangers,$0.29,$1.68,Stadium Club|1991|526|Mike Stanley|Texas Rangers,19,$1.79,$0.99,$2.99,19,$1.68,$0.00,N/A,Query: 1991 Stadium Club Mike Stanley | Found: 46 | Used: 19 | API: 1 | Outliers: 3,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.4x,Moderate (±36%)
Stadium Club,1991,531,Steve Bedrosian,Minnesota Twins,$0.31,$1.54,Stadium Club|1991|531|Steve Bedrosian|Minnesota Twins,18,$1.55,$0.99,$2.99,18,$1.54,$0.00,N/A,Query: 1991 Stadium Club Steve Bedrosian | Found: 38 | Used: 18 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.1x,Moderate (±36%)
Stadium Club,1991,532,Tom Herr,New York Mets,$0.29,$1.55,Stadium Club|1991|532|Tom Herr|New York Mets,19,$1.49,$0.99,$2.99,19,$1.55,$0.00,N/A,Query: 1991 Stadium Club Tom Herr | Found: 42 | Used: 19 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.1x,Moderate (±37%)
Stadium Club,1991,536,Greg Cadaret,New York Yankees,$0.33,$1.57,Stadium Club|1991|536|Greg Cadaret|New York Yankees,21,$1.49,$0.99,$2.99,21,$1.57,$0.00,N/A,Query: 1991 Stadium Club Greg Cadaret | Found: 48 | Used: 21 | API: 1 | Outliers: 2,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,3.1x,Moderate (±38%)
Stadium Club,1991,541,Mike Sharperson,Los Angeles Dodgers,$0.10,$1.57,Stadium Club|1991|541|Mike Sharperson|Los Angeles Dodgers,19,$1.55,$0.99,$2.99,19,$1.57,$0.00,N/A,Query: 1991 Stadium Club Mike Sharperson | Found: 39 | Used: 19 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.1x,Moderate (±34%)
Stadium Club,1991,547,Jeff Innis,New York Mets,$0.30,$1.61,Stadium Club|1991|547|Jeff Innis|New York Mets,18,$1.55,$0.99,$2.99,18,$1.61,$0.00,N/A,Query: 1991 Stadium Club Jeff Innis | Found: 39 | Used: 18 | API: 1 | Outliers: 1,High Confidence,Market Data,10/26/2025,Uncommon,3.2x,Moderate (±36%)
Stadium Club,1991,552,Ken Dayley,Toronto Blue Jays,$0.25,$1.58,Stadium Club|1991|552|Ken Dayley|Toronto Blue Jays,17,$1.55,$0.99,$2.99,17,$1.58,$0.00,N/A,Query: 1991 Stadium Club Ken Dayley | Found: 44 | Used: 17 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.2x,Moderate (±34%)
Stadium Club,1991,553,Rick Dempsey,Milwaukee Brewers,$0.30,$1.71,Stadium Club|1991|553|Rick Dempsey|Milwaukee Brewers,14,$1.85,$0.99,$2.99,14,$1.71,$0.00,N/A,Query: 1991 Stadium Club Rick Dempsey | Found: 39 | Used: 14 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.4x,Moderate (±34%)
Stadium Club,1991,559,Craig Grebeck,Chicago White Sox,$0.29,$1.51,Stadium Club|1991|559|Craig Grebeck|Chicago White Sox,20,$1.55,$0.84,$2.99,20,$1.51,$0.00,N/A,Query: 1991 Stadium Club Craig Grebeck | Found: 42 | Used: 20 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.0x,Moderate (±35%)
Stadium Club,1991,567,Jeff Brantley,San Francisco Giants,$0.30,$1.59,Stadium Club|1991|567|Jeff Brantley|San Francisco Giants,19,$1.64,$0.81,$2.99,19,$1.59,$0.00,N/A,Query: 1991 Stadium Club Jeff Brantley | Found: 46 | Used: 19 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.2x,Moderate (±36%)
Stadium Club,1991,569,Steve Decker,San Francisco Giants,$0.29,$1.62,Stadium Club|1991|569|Steve Decker|San Francisco Giants,19,$1.79,$0.99,$2.40,19,$1.62,$0.00,N/A,Query: 1991 Stadium Club Steve Decker | Found: 49 | Used: 19 | API: 1 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.2x,Moderate (±29%)
Stadium Club,1991,579,Charlie Hough,Chicago White Sox,$0.40,$1.62,Stadium Club|1991|579|Charlie Hough|Chicago White Sox,23,$1.55,$0.99,$2.99,23,$1.62,$0.00,N/A,Query: 1991 Stadium Club Charlie Hough (broad) | Found: 52 | Used: 23 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±33%)
Stadium Club,1991,579,Charlie Hough,Chicago White Sox,$0.30,$1.62,Stadium Club|1991|579|Charlie Hough|Chicago White Sox,23,$1.55,$0.99,$2.99,23,$1.62,$0.00,N/A,Query: 1991 Stadium Club Charlie Hough (broad) | Found: 52 | Used: 23 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±33%)
Stadium Club,1991,580,Jeff Kunkel,Texas Rangers,$0.33,$1.85,Stadium Club|1991|580|Jeff Kunkel|Texas Rangers,16,$1.99,$0.99,$2.99,16,$1.85,$0.00,N/A,Query: 1991 Stadium Club Jeff Kunkel | Found: 32 | Used: 16 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Uncommon,3.7x,Moderate (±34%)
Stadium Club,1991,593,Turner Ward,Cleveland Indians,$0.50,$1.62,Stadium Club|1991|593|Turner Ward|Cleveland Indians,23,$1.49,$0.99,$2.97,23,$1.62,$0.00,N/A,Query: 1991 Stadium Club Turner Ward | Found: 45 | Used: 23 | API: 1 | Outliers: 2,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,3.2x,Moderate (±37%)
Stadium Club,1991,600,Checklist,,$0.28,$1.55,,124,$1.69,$0.99,$2.00,124,$1.55,$0.00,N/A,Query: 1991 Stadium Club Checklist (broad) | Found: 200 | Used: 124 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,3.1x,Moderate (±24%)
Studio,1991,,Title Card,,$1.17,$1.36,,21,$1.25,$0.49,$1.99,21,$1.36,$0.00,N/A,Query: 1991 Studio Title Card | Found: 28 | Used: 21 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,5.4x,Moderate (±33%)
Studio,1991,,Title Card,,$1.17,$1.36,,21,$1.25,$0.49,$1.99,21,$1.36,$0.00,N/A,Query: 1991 Studio Title Card | Found: 28 | Used: 21 | API: 1 | Outliers: 0,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,5.4x,Moderate (±33%)
Studio,1991,6,Ben McDonald,Baltimore Orioles,$0.15,$1.51,Studio|1991|6|Ben McDonald|Baltimore Orioles,26,$1.49,$0.99,$2.35,26,$1.51,$0.00,N/A,Query: 1991 Studio Ben McDonald (broad) | Found: 53 | Used: 26 | API: 2 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,6.0x,Moderate (±30%)
Studio,1991,7,Randy Milligan,Baltimore Orioles,$0.18,$1.53,Studio|1991|7|Randy Milligan|Baltimore Orioles,14,$1.75,$0.99,$2.35,14,$1.53,$0.00,N/A,Query: 1991 Studio Randy Milligan | Found: 36 | Used: 14 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.1x,Moderate (±30%)
Studio,1991,7,Randy Milligan,Baltimore Orioles,$0.18,$1.53,Studio|1991|7|Randy Milligan|Baltimore Orioles,14,$1.75,$0.99,$2.35,14,$1.53,$0.00,N/A,Query: 1991 Studio Randy Milligan | Found: 36 | Used: 14 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.1x,Moderate (±30%)
Studio,1991,7,Randy Milligan,Baltimore Orioles,$0.18,$1.53,Studio|1991|7|Randy Milligan|Baltimore Orioles,14,$1.75,$0.99,$2.35,14,$1.53,$0.00,N/A,Query: 1991 Studio Randy Milligan | Found: 36 | Used: 14 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.1x,Moderate (±30%)
Studio,1991,16,Tim Naehring,Boston Red Sox,$0.18,$1.56,Studio|1991|16|Tim Naehring|Boston Red Sox,16,$1.75,$0.99,$2.35,16,$1.56,$0.00,N/A,Query: 1991 Studio Tim Naehring | Found: 48 | Used: 16 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.2x,Moderate (±28%)
Studio,1991,16,Tim Naehring,Boston Red Sox,$0.18,$1.56,Studio|1991|16|Tim Naehring|Boston Red Sox,16,$1.75,$0.99,$2.35,16,$1.56,$0.00,N/A,Query: 1991 Studio Tim Naehring | Found: 48 | Used: 16 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.2x,Moderate (±28%)
Studio,1991,30,Dave Winfield,Anaheim Angels,$0.18,$1.51,Studio|1991|30|Dave Winfield|Anaheim Angels,56,$1.59,$0.50,$3.00,56,$1.51,$0.00,N/A,Query: 1991 Studio Dave Winfield (broad) | Found: 84 | Used: 56 | API: 2 | Outliers: 4,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.0x,Moderate (±34%)
Studio,1991,30,Dave Winfield,Anaheim Angels,$0.18,$1.51,Studio|1991|30|Dave Winfield|Anaheim Angels,56,$1.59,$0.50,$3.00,56,$1.51,$0.00,N/A,Query: 1991 Studio Dave Winfield (broad) | Found: 84 | Used: 56 | API: 2 | Outliers: 4,High Confidence,"Market Data (0 graded, 2 parallel adjusted)",10/26/2025,Common,6.0x,Moderate (±34%)
Studio,1991,36,Jack McDowell,Chicago White Sox,$0.15,$1.55,Studio|1991|36|Jack McDowell|Chicago White Sox,15,$1.50,$0.99,$2.35,15,$1.55,$0.00,N/A,Query: 1991 Studio Jack McDowell | Found: 41 | Used: 15 | API: 1 | Outliers: 1,High Confidence,Market Data,10/26/2025,Uncommon,6.2x,Moderate (±31%)
Studio,1991,39,Bobby Thigpen,Chicago White Sox,$0.18,$1.50,Studio|1991|39|Bobby Thigpen|Chicago White Sox,18,$1.55,$0.99,$2.25,18,$1.50,$0.00,N/A,Query: 1991 Studio Bobby Thigpen | Found: 42 | Used: 18 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.0x,Moderate (±30%)
Studio,1991,39,Bobby Thigpen,Chicago White Sox,$0.18,$1.50,Studio|1991|39|Bobby Thigpen|Chicago White Sox,18,$1.55,$0.99,$2.25,18,$1.50,$0.00,N/A,Query: 1991 Studio Bobby Thigpen | Found: 42 | Used: 18 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.0x,Moderate (±30%)
Studio,1991,39,Bobby Thigpen,Chicago White Sox,$0.18,$1.50,Studio|1991|39|Bobby Thigpen|Chicago White Sox,18,$1.55,$0.99,$2.25,18,$1.50,$0.00,N/A,Query: 1991 Studio Bobby Thigpen | Found: 42 | Used: 18 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.0x,Moderate (±30%)
Studio,1991,45,Chris James,Cleveland Indians,$0.18,$1.55,Studio|1991|45|Chris James|Cleveland Indians,19,$1.50,$0.99,$2.95,19,$1.55,$0.00,N/A,Query: 1991 Studio Chris James | Found: 40 | Used: 19 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.2x,Moderate (±39%)
Studio,1991,48,Mark Lewis,Cleveland Indians,$0.18,$1.64,Studio|1991|48|Mark Lewis|Cleveland Indians,21,$1.79,$0.99,$2.35,21,$1.64,$0.00,N/A,Query: 1991 Studio Mark Lewis | Found: 42 | Used: 21 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Common,6.6x,Moderate (±25%)
Studio,1991,56,Lloyd Moseby,Detroit Tigers,$0.18,$1.38,Studio|1991|56|Lloyd Moseby|Detroit Tigers,17,$1.30,$0.99,$2.35,17,$1.38,$0.00,N/A,Query: 1991 Studio Lloyd Moseby | Found: 41 | Used: 17 | API: 1 | Outliers: 1,High Confidence,Market Data,10/26/2025,Uncommon,5.5x,Moderate (±30%)
Studio,1991,57,Frank Tanana,Detroit Tigers,$0.18,$1.35,Studio|1991|57|Frank Tanana|Detroit Tigers,13,$1.25,$0.99,$1.99,13,$1.35,$0.00,N/A,Query: 1991 Studio Frank Tanana | Found: 40 | Used: 13 | API: 1 | Outliers: 1,High Confidence,Market Data,10/26/2025,Uncommon,5.4x,Moderate (±26%)
Studio,1991,66,Kirk Gibson,Kansas City Royals,$0.18,$1.64,Studio|1991|66|Kirk Gibson|Kansas City Royals,39,$1.57,$0.99,$3.00,39,$1.64,$0.00,N/A,Query: 1991 Studio Kirk Gibson (broad) | Found: 65 | Used: 39 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,6.6x,Moderate (±30%)
Studio,1991,67,Mark Gubicza,Kansas City Royals,$0.18,$1.60,Studio|1991|67|Mark Gubicza|Kansas City Royals,12,$1.54,$0.99,$3.00,12,$1.60,$0.00,N/A,Query: 1991 Studio Mark Gubicza | Found: 47 | Used: 12 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.4x,Moderate (±36%)
Studio,1991,67,Mark Gubicza,Kansas City Royals,$0.18,$1.60,Studio|1991|67|Mark Gubicza|Kansas City Royals,12,$1.54,$0.99,$3.00,12,$1.60,$0.00,N/A,Query: 1991 Studio Mark Gubicza | Found: 47 | Used: 12 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.4x,Moderate (±36%)
Studio,1991,67,Mark Gubicza,Kansas City Royals,$0.18,$1.60,Studio|1991|67|Mark Gubicza|Kansas City Royals,12,$1.54,$0.99,$3.00,12,$1.60,$0.00,N/A,Query: 1991 Studio Mark Gubicza | Found: 47 | Used: 12 | API: 1 | Outliers: 0,High Confidence,Market Data,10/26/2025,Uncommon,6.4x,Moderate (±36%)
Studio,1991,73,Paul Molitor,Milwaukee Brewers,$0.18,$1.55,Studio|1991|73|Paul Molitor|Milwaukee Brewers,62,$1.50,$0.49,$2.99,62,$1.55,$0.00,N/A,Query: 1991 Studio Paul Molitor (broad) | Found: 92 | Used: 62 | API: 2 | Outliers: 1,High Confidence,"Market Data (0 graded, 6 parallel adjusted)",10/26/2025,Common,6.2x,Moderate (±39%)
Studio,1991,76,Gary Sheffield,Milwaukee Brewers,$0.18,$1.57,Studio|1991|76|Gary Sheffield|Milwaukee Brewers,61,$1.50,$0.50,$3.00,61,$1.57,$0.00,N/A,Query: 1991 Studio Gary Sheffield (broad) | Found: 89 | Used: 61 | API: 2 | Outliers: 3,High Confidence,"Market Data (1 graded, 4 parallel adjusted)",10/26/2025,Common,6.3x,Moderate (±39%)
Studio,1991,76,Gary Sheffield,Milwaukee Brewers,$0.18,$1.57,Studio|1991|76|Gary Sheffield|Milwaukee Brewers,61,$1.50,$0.50,$3.00,61,$1.57,$0.00,N/A,Query: 1991 Studio Gary Sheffield (broad) | Found: 89 | Used: 61 | API: 2 | Outliers: 3,High Confidence,"Market Data (1 graded, 4 parallel adjusted)",10/26/2025,Common,6.3x,Moderate (±39%)
Studio,1991,76,Gary Sheffield,Milwaukee Brewers,$0.18,$1.57,Studio|1991|76|Gary Sheffield|Milwaukee Brewers,61,$1.50,$0.50,$3.00,61,$1.57,$0.00,N/A,Query: 1991 Studio Gary Sheffield (broad) | Found: 89 | Used: 61 | API: 2 | Outliers: 3,High Confidence,"Market Data (1 graded, 4 parallel adjusted)",10/26/2025,Common,6.3x,Moderate (±39%)
Studio,1991,78,BJ Surhoff,Milwaukee Brewers,$0.18,$1.66,Studio|1991|78|BJ Surhoff|Milwaukee Brewers,23,$1.69,$0.99,$3.00,23,$1.66,$0.00,N/A,Query: 1991 Studio BJ Surhoff | Found: 50 | Used: 23 | API: 1 | Outliers: 1,High Confidence,Market Data,10/26/2025,Common,6.6x,Moderate (±30%)
Studio,1991,80,Robin Yount,Milwaukee Brewers,$0.18,$1.61,Studio|1991|80|Robin Yount|Milwaukee Brewers,62,$1.58,$0.49,$3.00,62,$1.61,$0.00,N/A,Query: 1991 Studio Robin Yount (broad) | Found: 93 | Used: 62 | API: 2 | Outliers: 3,High Confidence,"Market Data (0 graded, 3 parallel adjusted)",10/26/2025,Common,6.4x,Moderate (±36%)
Studio,1991,89,Jack Morris,Minnesota Twins,$0.18,$1.48,Studio|1991|89|Jack Morris|Minnesota Twins,24,$1.50,$0.99,$2.20,24,$1.48,$0.00,N/A,Query: 1991 Studio Jack Morris | Found: 49 | Used: 24 | API: 1 | Outliers: 2,High Confidence,"Market Data (0 graded, 1 parallel adjusted)",10/26/2025,Common,5.9x,Moderate (±26%)
